"ID","Handle","Command","Title","Body HTML","Vendor","Type","Tags","Tags Command","Created At","Updated At","Published","Published At","Published Scope","Template Suffix","URL","Row #","Top Row","Variant Inventory Item ID","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant Position","Variant SKU","Variant Barcode","Variant Image","Variant Weight","Variant Weight Unit","Variant Price","Variant Compare At Price","Variant Cost","Variant Taxable","Variant Tax Code","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Requires Shipping","Variant Inventory Qty","Variant Inventory Adjust"
"5826442887","tilly-loveseat","UPDATE","Tilly Loveseat","<p><span>Feel Happy and chic with the Tilly sleeper collection in your home. Fit for a sunroom or a guest room, this sleeper is a perfect companion. Two over two cushion design, accent arm pillows and thin, tapered arms make the Tilly a keeper!</span></p>
<p>Color: <span>Tophat Buckwheat</span></p>
<p><span>Toss Pillow fabric Tophat Buckwheat</span></p>
<p><strong>DIMENSIONS</strong></p>
<p><span>55"" W x 37"" D x 34"" H</span></p>","Klaussner","loveseats","color-custom, color-white, columbus, Columbus_2018, CURRENT_SALE, Election, EXCLUSIVE, Exclusive_Neha_10, FF-7/11/16, innerspring, Jan_14_2019, LABOR_DAY, material-fabric, sale-presidents day-2020, sleeper, sleeper-twin, style-contemporary, SUMMER-7/20/16, under-1000, under-1500, under-2000, width-45-55, width-55-65","REPLACE","2016-03-29T13:14:38-04:00","2020-01-29T05:33:50-05:00","true","2016-03-29T13:14:00-04:00","global","","https://www.jenniferfurniture.com/products/tilly-loveseat","1","true","25644502855","36208218375","MERGE","Material","Microfiber","Color","White","Sleeper","No Sleeper","1","K84200-LS-Belsire-White","","https://cdn.shopify.com/s/files/1/1101/6302/products/white_belsire_white_grade_L_a97ea9ea-cdcc-4a11-a915-fb3360710ea2.jpg?v=1571307287","1.0","g","1299.99","","","true","","","deny","manual","true","",""
"5826442887","tilly-loveseat","UPDATE","Tilly Loveseat","","Klaussner","loveseats","color-custom, color-white, columbus, Columbus_2018, CURRENT_SALE, Election, EXCLUSIVE, Exclusive_Neha_10, FF-7/11/16, innerspring, Jan_14_2019, LABOR_DAY, material-fabric, sale-presidents day-2020, sleeper, sleeper-twin, style-contemporary, SUMMER-7/20/16, under-1000, under-1500, under-2000, width-45-55, width-55-65","REPLACE","2016-03-29T13:14:38-04:00","2020-01-29T05:33:50-05:00","true","2016-03-29T13:14:00-04:00","global","","https://www.jenniferfurniture.com/products/tilly-loveseat","2","","25644503047","36208218439","MERGE","Material","Microfiber","Color","Cream","Sleeper","No Sleeper","2","K84200-LS-Belsire-Buckwheat","","https://cdn.shopify.com/s/files/1/1101/6302/products/cream_belsire_buckwheat_grade_L_10695f57-c123-4ddb-8a3e-1930ccc62b2c.jpg?v=1571307287","1.0","g","1299.99","","","true","","","deny","manual","true","",""
"5826442887","tilly-loveseat","UPDATE","Tilly Loveseat","","Klaussner","loveseats","color-custom, color-white, columbus, Columbus_2018, CURRENT_SALE, Election, EXCLUSIVE, Exclusive_Neha_10, FF-7/11/16, innerspring, Jan_14_2019, LABOR_DAY, material-fabric, sale-presidents day-2020, sleeper, sleeper-twin, style-contemporary, SUMMER-7/20/16, under-1000, under-1500, under-2000, width-45-55, width-55-65","REPLACE","2016-03-29T13:14:38-04:00","2020-01-29T05:33:50-05:00","true","2016-03-29T13:14:00-04:00","global","","https://www.jenniferfurniture.com/products/tilly-loveseat","3","","25644503111","36208218503","MERGE","Material","Microfiber","Color","Gray","Sleeper","No Sleeper","3","K84200-LS-Belsire-Grey","","https://cdn.shopify.com/s/files/1/1101/6302/products/white_belsire_white_grade_L_a97ea9ea-cdcc-4a11-a915-fb3360710ea2.jpg?v=1571307287","1.0","g","1299.99","","","true","","","deny","manual","true","",""
"5826442887","tilly-loveseat","UPDATE","Tilly Loveseat","","Klaussner","loveseats","color-custom, color-white, columbus, Columbus_2018, CURRENT_SALE, Election, EXCLUSIVE, Exclusive_Neha_10, FF-7/11/16, innerspring, Jan_14_2019, LABOR_DAY, material-fabric, sale-presidents day-2020, sleeper, sleeper-twin, style-contemporary, SUMMER-7/20/16, under-1000, under-1500, under-2000, width-45-55, width-55-65","REPLACE","2016-03-29T13:14:38-04:00","2020-01-29T05:33:50-05:00","true","2016-03-29T13:14:00-04:00","global","","https://www.jenniferfurniture.com/products/tilly-loveseat","4","","25644503175","36208218567","MERGE","Material","Microfiber","Color","Brown","Sleeper","No Sleeper","4","K84200-LS-Belsire-Chocolate","","https://cdn.shopify.com/s/files/1/1101/6302/products/brown_belsire_chocolate_grade_L_126219fc-1cf0-40dc-8613-cfad063ca151.jpg?v=1571307287","1.0","g","1299.99","","","true","","","deny","manual","true","",""
"5826442887","tilly-loveseat","UPDATE","Tilly Loveseat","","Klaussner","loveseats","color-custom, color-white, columbus, Columbus_2018, CURRENT_SALE, Election, EXCLUSIVE, Exclusive_Neha_10, FF-7/11/16, innerspring, Jan_14_2019, LABOR_DAY, material-fabric, sale-presidents day-2020, sleeper, sleeper-twin, style-contemporary, SUMMER-7/20/16, under-1000, under-1500, under-2000, width-45-55, width-55-65","REPLACE","2016-03-29T13:14:38-04:00","2020-01-29T05:33:50-05:00","true","2016-03-29T13:14:00-04:00","global","","https://www.jenniferfurniture.com/products/tilly-loveseat","5","","25644503239","36208218631","MERGE","Material","Microfiber","Color","Red","Sleeper","No Sleeper","5","K84200-LS-Belsire-Berry","","https://cdn.shopify.com/s/files/1/1101/6302/products/red_belsire_berry_grade_L_1e63f891-9007-441c-b7ad-002a1ed1e10d.jpg?v=1571307287","1.0","g","1299.99","","","true","","","deny","manual","true","",""
"5826442887","tilly-loveseat","UPDATE","Tilly Loveseat","","Klaussner","loveseats","color-custom, color-white, columbus, Columbus_2018, CURRENT_SALE, Election, EXCLUSIVE, Exclusive_Neha_10, FF-7/11/16, innerspring, Jan_14_2019, LABOR_DAY, material-fabric, sale-presidents day-2020, sleeper, sleeper-twin, style-contemporary, SUMMER-7/20/16, under-1000, under-1500, under-2000, width-45-55, width-55-65","REPLACE","2016-03-29T13:14:38-04:00","2020-01-29T05:33:50-05:00","true","2016-03-29T13:14:00-04:00","global","","https://www.jenniferfurniture.com/products/tilly-loveseat","6","","25644503367","36208218695","MERGE","Material","Microfiber","Color","Blue","Sleeper","No Sleeper","6","K84200-LS-Belsire-Midnight","","https://cdn.shopify.com/s/files/1/1101/6302/products/blue_belsire_midnight_grade_L_0505cfa3-d9ee-4ced-a5c3-aba53ba609f6.jpg?v=1571307287","1.0","g","1299.99","","","true","","","deny","manual","true","",""
"5826442887","tilly-loveseat","UPDATE","Tilly Loveseat","","Klaussner","loveseats","color-custom, color-white, columbus, Columbus_2018, CURRENT_SALE, Election, EXCLUSIVE, Exclusive_Neha_10, FF-7/11/16, innerspring, Jan_14_2019, LABOR_DAY, material-fabric, sale-presidents day-2020, sleeper, sleeper-twin, style-contemporary, SUMMER-7/20/16, under-1000, under-1500, under-2000, width-45-55, width-55-65","REPLACE","2016-03-29T13:14:38-04:00","2020-01-29T05:33:50-05:00","true","2016-03-29T13:14:00-04:00","global","","https://www.jenniferfurniture.com/products/tilly-loveseat","7","","25644503431","36208218759","MERGE","Material","Microfiber","Color","Black","Sleeper","No Sleeper","7","K84200-LS-Belsire-Black","","https://cdn.shopify.com/s/files/1/1101/6302/products/black_belsire_black_grade_L_b0125e46-c3f8-4906-98ed-5427ad1f4821.jpg?v=1571307287","1.0","g","1299.99","","","true","","","deny","manual","true","",""
"5826442887","tilly-loveseat","UPDATE","Tilly Loveseat","","Klaussner","loveseats","color-custom, color-white, columbus, Columbus_2018, CURRENT_SALE, Election, EXCLUSIVE, Exclusive_Neha_10, FF-7/11/16, innerspring, Jan_14_2019, LABOR_DAY, material-fabric, sale-presidents day-2020, sleeper, sleeper-twin, style-contemporary, SUMMER-7/20/16, under-1000, under-1500, under-2000, width-45-55, width-55-65","REPLACE","2016-03-29T13:14:38-04:00","2020-01-29T05:33:50-05:00","true","2016-03-29T13:14:00-04:00","global","","https://www.jenniferfurniture.com/products/tilly-loveseat","8","","25644503495","36208218823","MERGE","Material","Cotton","Color","White","Sleeper","No Sleeper","8","K84200-LS-Classic-Bleach-White","","https://cdn.shopify.com/s/files/1/1101/6302/products/white_classic_bleach_white_grade_T_bac24241-ebfb-43ce-b87a-be3a0051d11a.jpg?v=1571307287","1.0","g","1299.99","","","true","","","deny","manual","true","",""
"5826442887","tilly-loveseat","UPDATE","Tilly Loveseat","","Klaussner","loveseats","color-custom, color-white, columbus, Columbus_2018, CURRENT_SALE, Election, EXCLUSIVE, Exclusive_Neha_10, FF-7/11/16, innerspring, Jan_14_2019, LABOR_DAY, material-fabric, sale-presidents day-2020, sleeper, sleeper-twin, style-contemporary, SUMMER-7/20/16, under-1000, under-1500, under-2000, width-45-55, width-55-65","REPLACE","2016-03-29T13:14:38-04:00","2020-01-29T05:33:50-05:00","true","2016-03-29T13:14:00-04:00","global","","https://www.jenniferfurniture.com/products/tilly-loveseat","9","","25644503559","36208218887","MERGE","Material","Cotton","Color","Cream","Sleeper","No Sleeper","9","K84200-LS-Bull-Natural","","https://cdn.shopify.com/s/files/1/1101/6302/products/cream_bull_natural_grade_P_5e21d1af-1e29-42ce-8930-24285c366547.jpg?v=1571307287","1.0","g","1299.99","","","true","","","deny","manual","true","",""
"5826442887","tilly-loveseat","UPDATE","Tilly Loveseat","","Klaussner","loveseats","color-custom, color-white, columbus, Columbus_2018, CURRENT_SALE, Election, EXCLUSIVE, Exclusive_Neha_10, FF-7/11/16, innerspring, Jan_14_2019, LABOR_DAY, material-fabric, sale-presidents day-2020, sleeper, sleeper-twin, style-contemporary, SUMMER-7/20/16, under-1000, under-1500, under-2000, width-45-55, width-55-65","REPLACE","2016-03-29T13:14:38-04:00","2020-01-29T05:33:50-05:00","true","2016-03-29T13:14:00-04:00","global","","https://www.jenniferfurniture.com/products/tilly-loveseat","10","","25644503623","36208219015","MERGE","Material","Cotton","Color","Gray","Sleeper","No Sleeper","10","K84200-LS-Spinnsol-Greystone","","https://cdn.shopify.com/s/files/1/1101/6302/products/gray_spinnsol_greystone_grade_L_0c0c6821-2b4d-4e47-b2d8-a3a28110a73d.jpg?v=1571307287","1.0","g","1299.99","","","true","","","deny","manual","true","",""
